C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_43_728.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_43_728.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_43_728.jpg,0,0,0,4.458198E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_43_798.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_43_798.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_43_798.jpg,0,0,0,4.565987E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_43_868.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_43_868.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_43_868.jpg,0,0,0,5.536792E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_43_937.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_43_937.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_43_937.jpg,0,0,0,1.227471E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_006.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_006.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_006.jpg,0,0,0,1.008773E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_076.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_076.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_076.jpg,0,0,0,0.0001016956
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_145.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_145.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_145.jpg,0,0,0,0.0001220873
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_215.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_215.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_215.jpg,0,0,0,0.0001455068
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_285.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_285.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_285.jpg,0,0,0,0.000162839
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_355.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_355.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_355.jpg,0,0,0,0.0001781753
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_425.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_425.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_425.jpg,0,0,0,0.0001868607
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_496.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_496.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_496.jpg,0,0.0149976,0,0.04538679
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_564.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_564.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_564.jpg,0,0.2523921,0,0.1443657
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_636.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_636.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_636.jpg,0,0.4357671,0,0.4114873
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_706.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_706.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_706.jpg,0,0.6635664,0,0.9168024
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_778.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_778.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_778.jpg,0,0.9066213,0,1.737282
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_849.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_849.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_849.jpg,0,1,0,2.445438
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_919.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_919.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_919.jpg,0,1,0,3.382074
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_44_986.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_44_986.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_44_986.jpg,0,1,0,4.087881
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_45_058.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_45_058.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_45_058.jpg,0,1,0,5.020868
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_45_129.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_45_129.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_45_129.jpg,0,1,0,5.715664
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_45_201.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_45_201.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_45_201.jpg,0,1,0,6.635859
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_45_271.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_45_271.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_45_271.jpg,0,1,0,7.321334
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_45_343.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_45_343.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_45_343.jpg,0,1,0,8.229007
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_45_413.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_45_413.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_45_413.jpg,0,1,0,8.9051
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_45_483.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_45_483.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_45_483.jpg,0,1,0,9.800522
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_14_00_07_45_555.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_14_00_07_45_555.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_14_00_07_45_555.jpg,0,1,0,10.46754
